,dur_max,dur_mean,dur_min,latency,n_peak,pha_auc,pha_max,pha_mean,pha_min,pha_std,pks_max,pks_mean,pks_min,slp_max,slp_mean,slp_min
500.0,,,,,0,-0.00013156141356306816,0.0031332409932272043,-0.00013156141356306816,-0.0029076918171273003,0.0012669753456547657,,,,,,
505.0,,,,,0,1.325673947946219e-05,0.0031332409932272043,1.325673947946219e-05,-0.0029076918171273003,0.0013122202298550545,,,,,,
510.0,,,,,0,-0.00010036975030377293,0.0031332409932272043,-0.00010036975030377293,-0.0029076918171273003,0.0013682485149212262,,,,,,
515.0,,,,,0,0.00016946362429162766,0.0031332409932272043,0.00016946362429162766,-0.00236179306727885,0.001293291863639529,,,,,,
520.0,,,,,0,8.876973128078327e-05,0.0023672561278275106,8.876973128078327e-05,-0.00236179306727885,0.0011166425974710413,,,,,,
525.0,,,,,0,-0.0001901171391171871,0.0019271851840290677,-0.0001901171391171871,-0.00236179306727885,0.0010399468679594263,,,,,,
530.0,,,,,0,-4.3070872842979533e-05,0.0019271851840290677,-4.3070872842979533e-05,-0.00236179306727885,0.0010322789231238078,,,,,,
535.0,,,,,0,2.3937119135704985e-05,0.0019271851840290677,2.3937119135704985e-05,-0.0017762856400612148,0.0007877219302176163,,,,,,
540.0,,,,,0,-2.084339824970631e-05,0.001430744133297801,-2.084339824970631e-05,-0.0017762856400612148,0.0007134692106750723,,,,,,
545.0,,,,,0,5.8558568573161335e-05,0.001430744133297801,5.8558568573161335e-05,-0.0017762856400612148,0.0007027490012329078,,,,,,
550.0,,,,,0,3.9564387442916565e-05,0.0011490647778095164,3.9564387442916565e-05,-0.0014240556664592008,0.0006311858026704154,,,,,,
555.0,,,,,0,6.472834901769043e-05,0.0011490647778095164,6.472834901769043e-05,-0.0014240556664592008,0.0006210091671948418,,,,,,
560.0,,,,,0,-4.884293879774025e-05,0.0011490647778095164,-4.884293879774025e-05,-0.0014286067520870027,0.0006691703303912415,,,,,,
565.0,,,,,0,-0.0007304699188684887,0.0011490647778095164,-0.0007304699188684887,-0.008627872701618633,0.0018880684379787528,,,,,,
570.0,,,,,0,-0.0008831676640121424,0.003924689729799646,-0.0008831676640121424,-0.009272555453726905,0.003056135405590841,,,,,,
575.0,,,,,0,0.00045697974484882725,0.008539886332317503,0.00045697974484882725,-0.009272555453726905,0.00427708721834704,,,,,,
580.0,,,,,0,0.0004200044758948434,0.008539886332317503,0.0004200044758948434,-0.009272555453726905,0.004296709617739712,,,,,,
585.0,,,,,0,0.001473150794969206,0.008539886332317503,0.001473150794969206,-0.009272555453726905,0.003989544901791613,,,,,,
590.0,,,,,0,0.0016208981900100925,0.008539886332317503,0.0016208981900100925,-0.0027286133940293555,0.0029324255349964853,,,,,,
595.0,,,,,0,0.0004986950374995646,0.003991823503685987,0.0004986950374995646,-0.0027286133940293555,0.0016320934627722045,,,,,,
600.0,,,,,0,0.0005392925553551252,0.003991823503685987,0.0005392925553551252,-0.0027286133940293555,0.0016110647245604097,,,,,,
605.0,,,,,0,-5.5102276062119604e-05,0.0021730161764123568,-5.5102276062119604e-05,-0.0027286133940293555,0.0012095108138520207,,,,,,
610.0,,,,,0,0.00012228985066231737,0.0021730161764123568,0.00012228985066231737,-0.0010428441830566682,0.0008812108240398795,,,,,,
615.0,,,,,0,-0.00021296961606351373,0.0015534535277300643,-0.00021296961606351373,-0.00158138624230586,0.0006544128549715754,,,,,,
