# slp_min,pks_max,n_peak,dur_min,slp_max,dur_max,pks_mean,latency,dur_mean,slp_mean,pha_auc,pha_min,pha_std,pks_min,pha_max,pha_mean
0.000000000000000000e+00,1.762918574785921066e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.426401720339365298e-02,8.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.610278806905799720e-04,-1.342530270934849668e-02,5.987999038767797058e-03,1.146184019895457595e-02,1.762918574785921066e-02,2.610278806905799720e-04
0.000000000000000000e+00,1.843459083210907679e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.426320068033302101e-02,3.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.740067662997159082e-04,-1.289727940244667082e-02,6.053010396766004761e-03,1.146184019895457595e-02,1.843459083210907679e-02,5.740067662997159082e-04
0.000000000000000000e+00,2.034228817700300951e-02,7.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,6.250000000000000000e-02,1.744325387300874400e-02,3.125000000000000000e-01,6.250000000000000000e-02,0.000000000000000000e+00,1.546783344388018245e-03,-2.213997965617275909e-02,7.542172530080008298e-03,1.390584644632619771e-02,2.034228817700300951e-02,1.546783344388018245e-03
0.000000000000000000e+00,2.034228817700300951e-02,7.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,6.250000000000000000e-02,1.620847772232167014e-02,1.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,8.846869489290406846e-04,-2.213997965617275909e-02,7.246675885335287018e-03,1.168547352582294252e-02,2.034228817700300951e-02,8.846869489290406846e-04
6.250030198243204660e-02,2.115548655516263921e-02,9.000000000000000000e+00,1.250000000000000000e-01,6.250200259718161067e-02,1.250000000000000000e-01,1.687495742490351114e-02,1.625000000000000000e+00,1.250000000000000000e-01,6.250115228980682169e-02,1.629422196820938615e-03,-1.627893013516867882e-02,7.983545763346585472e-03,1.168547352582294252e-02,2.115548655516263921e-02,1.629422196820938615e-03
6.250030198243204660e-02,2.115548655516263921e-02,7.000000000000000000e+00,1.250000000000000000e-01,6.250200259718161067e-02,1.250000000000000000e-01,1.811210072483935771e-02,1.187500000000000000e+00,1.250000000000000000e-01,6.250115228980682169e-02,1.822370477029598788e-03,-1.627893013516867882e-02,8.156638878832500605e-03,1.446638781358355885e-02,2.115548655516263921e-02,1.822370477029598788e-03
6.250231542646242366e-02,2.131889085338434242e-02,6.000000000000000000e+00,1.250000000000000000e-01,6.250231542646242366e-02,1.250000000000000000e-01,1.520895508185290089e-02,8.625000000000000000e+00,1.250000000000000000e-01,6.250231542646242366e-02,1.042720519828885251e-03,-1.696139742878255419e-02,7.094385232575398104e-03,1.252195639996545040e-02,2.131889085338434242e-02,1.042720519828885251e-03
6.250231542646242366e-02,2.131889085338434242e-02,9.000000000000000000e+00,1.250000000000000000e-01,6.250231542646242366e-02,1.250000000000000000e-01,1.450971901681421747e-02,2.125000000000000000e+00,1.250000000000000000e-01,6.250231542646242366e-02,6.382695241422667093e-04,-1.696139742878255419e-02,6.890838978880532012e-03,1.222399471584578734e-02,2.131889085338434242e-02,6.382695241422667093e-04
0.000000000000000000e+00,1.915824585488223875e-02,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532481097143762946e-02,1.687500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030077889696097513e-03,-1.060444923893122393e-02,7.134752299859918427e-03,1.222399471584578734e-02,1.915824585488223875e-02,1.030077889696097513e-03
0.000000000000000000e+00,1.925285726825798349e-02,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.698722766979659377e-02,1.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.317024870065301938e-03,-1.061346427211606880e-02,8.814668848418860669e-03,1.403713854391952509e-02,1.925285726825798349e-02,3.317024870065301938e-03
0.000000000000000000e+00,1.925285726825798349e-02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.642012531707453746e-02,1.312500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.081246211846027878e-03,-1.078631200430058001e-02,8.739537415861829694e-03,1.260239522077233332e-02,1.925285726825798349e-02,4.081246211846027878e-03
6.251373845685342934e-02,2.220343153403181446e-02,1.500000000000000000e+01,6.250000000000000000e-02,6.251373845685342934e-02,2.500000000000000000e-01,1.699787038256207056e-02,1.312500000000000000e+00,1.458333333333333426e-01,6.251373845685342934e-02,4.319066281019509623e-03,-1.078631200430058001e-02,8.460075030126204543e-03,1.260239522077233332e-02,2.220343153403181446e-02,4.319066281019509623e-03
