# timestamp,driver,phasic,tonic
6.159414062500000000e+02,1.375730214903233772e+00,8.342338765429335723e-03,1.367387876137804437e+00
6.160039062500000000e+02,1.375596081618764677e+00,8.266903202634123815e-03,1.367329178416130553e+00
6.160664062500000000e+02,1.375325927634748036e+00,8.058772894120602714e-03,1.367267154740627433e+00
6.161289062500000000e+02,1.374819044075481944e+00,7.617275980409621283e-03,1.367201768095072323e+00
6.161914062500000000e+02,1.373935594290127238e+00,6.802541208491108549e-03,1.367133053081636129e+00
6.162539062500000000e+02,1.372510352515689203e+00,5.449290308600751587e-03,1.367061062207088451e+00
6.163164062500000000e+02,1.370391572163195626e+00,3.405724184997405146e-03,1.366985847978198221e+00
6.163789062500000000e+02,1.367508204838945085e+00,6.007419372098254939e-04,1.366907462901735260e+00
6.164414062500000000e+02,1.363951034787940442e+00,-2.874924696528280421e-03,1.366825959484468722e+00
6.165039062500000000e+02,1.360039352370735921e+00,-6.702037862432286275e-03,1.366741390233168207e+00
6.165664062500000000e+02,1.356329203623667823e+00,-1.032460403093549139e-02,1.366653807654603314e+00
6.166289062500000000e+02,1.353529376119669614e+00,-1.303388813587358364e-02,1.366563264255543197e+00
6.166914062500000000e+02,1.352322825393869277e+00,-1.414698714888751319e-02,1.366469812542756790e+00
6.167539062500000000e+02,1.353138603044807597e+00,-1.323490197820675895e-02,1.366373505023014356e+00
6.168164062500000000e+02,1.355957594286623102e+00,-1.031679991646150540e-02,1.366274394203084608e+00
6.168789062500000000e+02,1.360239174852638566e+00,-5.933357737098798879e-03,1.366172532589737365e+00
6.169414062500000000e+02,1.365016117530535977e+00,-1.051855159206027679e-03,1.366067972689742005e+00
6.170039062500000000e+02,1.369138345684121516e+00,3.177578674253833668e-03,1.365960767009867682e+00
6.170664062500000000e+02,1.371586356462150658e+00,5.735388405266661493e-03,1.365850968056883996e+00
6.171289062500000000e+02,1.371751783319852036e+00,6.013154982291268880e-03,1.365738628337560767e+00
6.171914062500000000e+02,1.369601967313708313e+00,3.978166955042272690e-03,1.365623800358666040e+00
6.172539062500000000e+02,1.365690062162828289e+00,1.835255358573206763e-04,1.365506536626970968e+00
6.173164062500000000e+02,1.361017234366792783e+00,-4.369655282451034850e-03,1.365386889649243818e+00
6.173789062500000000e+02,1.356785133544814892e+00,-8.479778387439518283e-03,1.365264911932254410e+00
6.174414062500000000e+02,1.354096573342485010e+00,-1.104408264028688968e-02,1.365140655982771900e+00
6.175039062500000000e+02,1.353676068159426205e+00,-1.133810614813990369e-02,1.365014174307566108e+00
6.175664062500000000e+02,1.355686450010842536e+00,-9.199069402563431197e-03,1.364885519413405968e+00
6.176289062500000000e+02,1.359701267636708621e+00,-5.053476170352233510e-03,1.364754743807060855e+00
6.176914062500000000e+02,1.364848019600301221e+00,2.261196050004077307e-04,1.364621899995300813e+00
6.177539062500000000e+02,1.370076162260558172e+00,5.589121775663841163e-03,1.364487040484894331e+00
6.178164062500000000e+02,1.374455054953508393e+00,1.010483717089649680e-02,1.364350217782611896e+00
