# timestamp,driver,phasic,tonic
1.435589097123299599e+09,5.678645100106494148e-01,-1.594000220983293747e-02,5.838045122204823523e-01
1.435589097373299599e+09,5.728911658408000207e-01,-9.373003276731850519e-03,5.822641691175318712e-01
1.435589097623299599e+09,5.891995992617085065e-01,8.498998862287776568e-03,5.807006003994207299e-01
1.435589097873299599e+09,5.872007697442764851e-01,8.081951349842908527e-03,5.791188183944335766e-01
1.435589098123299599e+09,5.693622372746303117e-01,-8.161598156225746692e-03,5.775238354308560584e-01
1.435589098373299599e+09,5.621700111845222558e-01,-1.375065265245034585e-02,5.759206638369726017e-01
1.435589098623299599e+09,5.662815876836673201e-01,-8.032728257401200445e-03,5.743143159410685206e-01
1.435589098873299599e+09,5.758048589963508102e-01,3.095054924922235884e-03,5.727098040714285743e-01
1.435589099123299599e+09,5.930503152489369212e-01,2.193817469259873310e-02,5.711121405563381881e-01
1.435589099373299599e+09,5.898085676550589573e-01,2.028222993097705817e-02,5.695263377240818992e-01
1.435589099623299599e+09,5.732769721139576724e-01,5.319564211012650645e-03,5.679574079029450218e-01
1.435589099873299599e+09,5.649632525296457430e-01,-1.447110891566905089e-03,5.664103634212126481e-01
1.435589100123299599e+09,5.608422385407646482e-01,-4.047978066404889219e-03,5.648902166071695374e-01
1.435589100373299599e+09,5.584173390367622725e-01,-4.984640752338398428e-03,5.634019797891006709e-01
1.435589100623299599e+09,5.537324770548831543e-01,-8.218188240408097478e-03,5.619506652952912518e-01
1.435589100873299599e+09,5.510308714290083065e-01,-9.509139695753399124e-03,5.605400111247617057e-01
1.435589101123299599e+09,5.569184217484811628e-01,-2.250236210992739849e-03,5.591686579594739026e-01
1.435589101373299599e+09,5.623339492772869708e-01,4.499977125161813696e-03,5.578339721521251571e-01
1.435589101623299599e+09,5.572222398612387551e-01,6.889198058259715651e-04,5.565333200554127835e-01
1.435589101873299599e+09,5.488673856291755859e-01,-6.396682392858621391e-03,5.552640680220342073e-01
1.435589102123299599e+09,5.451783368943100561e-01,-8.845245510377131026e-03,5.540235824046871871e-01
1.435589102373299599e+09,5.451977782329748834e-01,-7.611451323093376686e-03,5.528092295560682601e-01
1.435589102623299599e+09,5.488445467089640983e-01,-2.773829119911197516e-03,5.516183758288752959e-01
1.435589102873299599e+09,5.534438551452804944e-01,2.995467569474996594e-03,5.504483875758054978e-01
1.435589103123299599e+09,5.549501468275499505e-01,5.653515677993548039e-03,5.492966311495564025e-01
1.435589103373299599e+09,5.593146835597836430e-01,1.115421065695865188e-02,5.481604729028249912e-01
1.435589103623299599e+09,5.608716422329637075e-01,1.383436304465457400e-02,5.470372791883091335e-01
1.435589103873299599e+09,5.505553689018952701e-01,4.630952543189681414e-03,5.459244163587055887e-01
1.435589104123299599e+09,5.421673042945187593e-01,-2.651946472193467130e-03,5.448192507667122264e-01
1.435589104373299599e+09,5.440284356866548210e-01,3.092869216289040324e-04,5.437191487650259170e-01
1.435589104623299599e+09,5.465401484216879657e-01,3.918671715343324813e-03,5.426214767063446409e-01
1.435589104873299599e+09,5.501349146325290596e-01,8.611313689163790919e-03,5.415236009433652686e-01
1.435589105123299599e+09,5.578555863999999920e-01,1.743269857121487743e-02,5.404228878287851146e-01
1.435589105373299599e+09,5.648712247673829401e-01,2.555452105208111391e-02,5.393167037153018262e-01
1.435589105623299599e+09,5.649568811220627707e-01,2.675446616645016373e-02,5.382024149556126069e-01
1.435589105873299599e+09,5.616593149877934232e-01,2.458113597614297596e-02,5.370781790116504473e-01
1.435589106123299599e+09,5.503366439570034352e-01,1.439132617471217124e-02,5.359453177822912640e-01
1.435589106373299599e+09,5.365546619747193491e-01,1.748717699073254472e-03,5.348059442756460946e-01
1.435589106623299599e+09,5.318963436280080836e-01,-1.765827871818559380e-03,5.336621714998266430e-01
1.435589106873299599e+09,5.339913384899964699e-01,1.475226027052412014e-03,5.325161124629440579e-01
1.435589107123299599e+09,5.307585418789242393e-01,-6.113382941859146769e-04,5.313698801731101540e-01
1.435589107373299599e+09,5.217984868950545918e-01,-8.427100743381266135e-03,5.302255876384358579e-01
1.435589107623299599e+09,5.168298397084543083e-01,-1.225550815857856524e-02,5.290853478670328736e-01
1.435589107873299599e+09,5.157066832790883071e-01,-1.224459058792393140e-02,5.279512738670122385e-01
1.435589108123299599e+09,5.150491014787770272e-01,-1.177637716770862930e-02,5.268254786464856565e-01
1.435589108373299599e+09,5.163760177174675503e-01,-9.334057496096948014e-03,5.257100752135644983e-01
1.435589108623299599e+09,5.208167692856906505e-01,-3.790407290669595142e-03,5.246071765763602457e-01
1.435589108873299599e+09,5.236284180766710428e-01,1.095223336871065101e-04,5.235188957429839363e-01
1.435589109123299599e+09,5.205084145927310058e-01,-1.938931128816379079e-03,5.224473457215473848e-01
1.435589109373299599e+09,5.152033366260981850e-01,-6.191302894063221984e-03,5.213946395201614070e-01
1.435589109623299599e+09,5.106492985708610544e-01,-9.713591576076985312e-03,5.203628901469380397e-01
1.435589109873299599e+09,5.082549707032246733e-01,-1.109923990676386918e-02,5.193542106099885425e-01
1.435589110123299599e+09,5.236629045618887979e-01,5.292190644464955795e-03,5.183707139174238421e-01
1.435589110373299599e+09,5.665519367876117318e-01,4.913742371025586753e-02,5.174145130773558643e-01
1.435589110623299599e+09,6.201049127716099507e-01,1.036171916737141929e-01,5.164877210978957578e-01
1.435589110873299599e+09,6.420118137780074230e-01,1.264202810033808744e-01,5.155915327746265486e-01
1.435589111123299599e+09,6.221642232165199848e-01,1.074407531635019897e-01,5.147234700530179952e-01
1.435589111373299599e+09,5.967276788075362992e-01,8.284754214152501017e-02,5.138801366660112890e-01
1.435589111623299599e+09,5.713151012782344829e-01,5.825696493168686096e-02,5.130581363465476219e-01
1.435589111873299599e+09,5.469673515357129645e-01,3.471327870814466809e-02,5.122540728275682964e-01
1.435589112123299599e+09,5.274144113567309500e-01,1.594986151471622371e-02,5.114645498420147263e-01
1.435589112373299599e+09,5.131109763591614747e-01,2.424805236333482661e-03,5.106861711228279921e-01
1.435589112623299599e+09,5.059314155825346271e-01,-3.984124820414880475e-03,5.099155404029495076e-01
1.435589112873299599e+09,5.037406401888351315e-01,-5.408621226485221811e-03,5.091492614153203533e-01
1.435589113123299599e+09,5.062179139670794914e-01,-2.166023925802451622e-03,5.083839378928819430e-01
1.435589113373299599e+09,5.120285453326723912e-01,4.412371764096922888e-03,5.076161735685754683e-01
1.435589113623299599e+09,5.155905193438232725e-01,8.747947168481040592e-03,5.068425721753422319e-01
1.435589113873299599e+09,5.145580080148363100e-01,8.498270568712884554e-03,5.060597374461234255e-01
1.435589114123299599e+09,5.129444399853472225e-01,7.680166871486648894e-03,5.052642731138605736e-01
1.435589114373299599e+09,5.114938441017482518e-01,7.041061190253827817e-03,5.044527829114944240e-01
1.435589114623299599e+09,5.088999586323863511e-01,5.278088060419516836e-03,5.036218705719668343e-01
1.435589114873299599e+09,5.083245423391168361e-01,5.556402510897839875e-03,5.027681398282189962e-01
1.435589115123299599e+09,5.069531849852000338e-01,5.064990572008487568e-03,5.018881944131915462e-01
1.435589115373299599e+09,5.025005991827706797e-01,1.521961122944226474e-03,5.009786380598264532e-01
1.435589115623299599e+09,4.992847389822395732e-01,-7.513355188250026018e-04,5.000360745010645758e-01
1.435589115873299599e+09,5.021878628114591070e-01,3.129704446429792952e-03,4.990581583650293140e-01
1.435589116123299599e+09,5.060569042299413178e-01,8.010156369370080576e-03,4.980467478605712373e-01
1.435589116373299599e+09,5.045791542451181222e-01,7.574402153394943493e-03,4.970047520917231787e-01
1.435589116623299599e+09,4.978899325741930060e-01,1.954852411675589430e-03,4.959350801625174165e-01
1.435589116873299599e+09,4.929118085280165817e-01,-1.928832648970257857e-03,4.948406411769868396e-01
1.435589117123299599e+09,4.952513996877021540e-01,1.527055448538039428e-03,4.937243442391641146e-01
1.435589117373299599e+09,4.942910090477887763e-01,1.701910594707145563e-03,4.925890984530816308e-01
1.435589117623299599e+09,4.870385923360281422e-01,-4.399220586744134742e-03,4.914378129227722769e-01
1.435589117873299599e+09,4.839645490041800668e-01,-6.308847748088264318e-03,4.902733967522683312e-01
1.435589118123299599e+09,4.867607385624397875e-01,-2.338020483162894791e-03,4.890987590456026823e-01
1.435589118373299599e+09,4.875964546807032285e-01,-3.203542261047687134e-04,4.879168089068079972e-01
1.435589118623299599e+09,4.880115843856944746e-01,1.281128945777754158e-03,4.867304554399167205e-01
1.435589118873299599e+09,4.876613000768148520e-01,2.118692327853277657e-03,4.855426077489615744e-01
1.435589119123299599e+09,4.858149731823663831e-01,1.458798244391212862e-03,4.843561749379751702e-01
1.435589119373299599e+09,4.839632133611612153e-01,7.891472501712626375e-04,4.831740661109899526e-01
1.435589119623299599e+09,4.823559359619682962e-01,3.567455899295413069e-04,4.819991903720387549e-01
1.435589119873299599e+09,4.803632177782273804e-01,-4.712390469270855142e-04,4.808344568251544660e-01
1.435589120123299599e+09,4.768403839653474474e-01,-2.842390609021638870e-03,4.796827745743690863e-01
1.435589120373299599e+09,4.735436070258223773e-01,-5.003445697893293964e-03,4.785470527237156713e-01
1.435589120623299599e+09,4.725065651638075126e-01,-4.923635213419153001e-03,4.774302003772266656e-01
1.435589120873299599e+09,4.723243908135388858e-01,-4.009816950699518490e-03,4.763342077642384043e-01
1.435589121123299599e+09,4.759552154474635532e-01,6.978258321619357218e-04,4.752573896153016175e-01
1.435589121373299599e+09,4.796733604009444929e-01,5.476218614673900031e-03,4.741971417862705929e-01
1.435589121623299599e+09,4.771257725569006958e-01,3.974912423901300063e-03,4.731508601329993957e-01
1.435589121873299599e+09,4.711905744057957590e-01,-9.253661055469430963e-04,4.721159405113427021e-01
1.435589122123299599e+09,4.684621817084829720e-01,-2.627597068671883029e-03,4.710897787771548550e-01
1.435589122373299599e+09,4.695507231382773372e-01,-5.190476480124717185e-04,4.700697707862898089e-01
1.435589122623299599e+09,4.690216289762393354e-01,-3.168341836290444746e-05,4.690533123946022398e-01
1.435589122873299599e+09,4.619348320472359548e-01,-6.102967410710202767e-03,4.680377994579461576e-01
1.435589123123299599e+09,4.581667625615048478e-01,-8.853865270671223975e-03,4.670206278321760718e-01
1.435589123373299599e+09,4.631218103325358548e-01,-2.877383040610470566e-03,4.659991933731463254e-01
1.435589123623299599e+09,4.641476715741692516e-01,-8.232203625420653204e-04,4.649708919367113169e-01
1.435589123873299599e+09,4.624622862750015218e-01,-1.470833103723534485e-03,4.639331193787250562e-01
1.435589124123299599e+09,4.598615498172990423e-01,-3.021721737743010561e-03,4.628832715550420529e-01
1.435589124373299599e+09,4.548068698382335961e-01,-7.011874483282942716e-03,4.618187443215165389e-01
1.435589124623299599e+09,4.535190026941570696e-01,-7.217930839845954072e-03,4.607369335340030236e-01
1.435589124873299599e+09,4.532574237473063206e-01,-6.377811301049474135e-03,4.596352350483557947e-01
1.435589125123299599e+09,4.550631537671927518e-01,-3.447890953236165679e-03,4.585110447204289175e-01
1.435589125373299599e+09,4.586888793958527333e-01,1.327120989775776305e-03,4.573617584060769570e-01
1.435589125623299599e+09,4.545182384913988294e-01,-1.666533469755315799e-03,4.561847719611541452e-01
1.435589125873299599e+09,4.499649951463612907e-01,-5.013519877712147021e-03,4.549785150240734377e-01
1.435589126123299599e+09,4.518578284185654770e-01,-1.887723944916153140e-03,4.537455523634816301e-01
1.435589126373299599e+09,4.580374899266177469e-01,5.548007396033116656e-03,4.524894825305846302e-01
1.435589126623299599e+09,4.636135073815040863e-01,1.239960330491651774e-02,4.512139040765875686e-01
1.435589126873299599e+09,4.673330097984986775e-01,1.741059424580226889e-02,4.499224155526964086e-01
1.435589127123299599e+09,4.710081978594264362e-01,2.238958234930971125e-02,4.486186155101167250e-01
1.435589127373299599e+09,4.682343521335834979e-01,2.092824963352968304e-02,4.473061025000538149e-01
1.435589127623299599e+09,4.580148852306551444e-01,1.202641015694172477e-02,4.459884750737134196e-01
1.435589127873299599e+09,4.489504578008161606e-01,4.281126018515213350e-03,4.446693317823009473e-01
1.435589128123299599e+09,4.422036199324089756e-01,-1.148651244613274613e-03,4.433522711770222502e-01
1.435589128373299599e+09,4.432811046958869405e-01,1.240212886804314962e-03,4.420408918090826256e-01
1.435589128623299599e+09,4.446298142222658845e-01,3.891021992578014288e-03,4.407387922296878702e-01
1.435589128873299599e+09,4.401438180013177437e-01,6.942470112743515109e-04,4.394495709900433922e-01
1.435589129123299599e+09,4.367504188161789314e-01,-1.426407825175945998e-03,4.381768266413548774e-01
1.435589129373299599e+09,4.334467713320830917e-01,-3.477386402744586658e-03,4.369241577348276784e-01
1.435589129623299599e+09,4.318923019424366627e-01,-3.802860879230984814e-03,4.356951628216676475e-01
1.435589129873299599e+09,4.359550124165165741e-01,1.461571963436214538e-03,4.344934404530803596e-01
1.435589130123299599e+09,4.422454403795700317e-01,8.922851199298920122e-03,4.333225891802711116e-01
1.435589130373299599e+09,4.420405127186180505e-01,9.854305164172405540e-03,4.321862075544456450e-01
1.435589130623299599e+09,4.391588181446937633e-01,8.070924017884173463e-03,4.310878941268095899e-01
1.435589130873299599e+09,4.416929861467408513e-01,1.166289126273428733e-02,4.300300948840065640e-01
1.435589131123299599e+09,4.436919898275601404e-01,1.468134427312750567e-02,4.290106455544326347e-01
1.435589131373299599e+09,4.396747089452661128e-01,1.164847964334381203e-02,4.280262293019223008e-01
1.435589131623299599e+09,4.333404472580535960e-01,6.266917967743979023e-03,4.270735292903096170e-01
1.435589131873299599e+09,4.263137832401112659e-01,1.645545566820727501e-04,4.261492286834291932e-01
1.435589132123299599e+09,4.227544167547588883e-01,-2.495593890356251343e-03,4.252500106451151396e-01
1.435589132373299599e+09,4.246345809572378283e-01,2.620226180361506785e-04,4.243725583392016776e-01
1.435589132623299599e+09,4.253429917222893986e-01,1.829436792766203634e-03,4.235135549295231949e-01
1.435589132873299599e+09,4.221226009793859202e-01,-5.470826005280482462e-04,4.226696835799139684e-01
1.435589133123299599e+09,4.191320977154256444e-01,-2.705529738782685989e-03,4.218376274542083304e-01
1.435589133373299599e+09,4.195104712365278488e-01,-1.503598479712597857e-03,4.210140697162404466e-01
1.435589133623299599e+09,4.185007322248618933e-01,-1.694961304982978145e-03,4.201956935298448714e-01
1.435589133873299599e+09,4.178970202171716775e-01,-1.482161841683926617e-03,4.193791820588556041e-01
1.435589134123299599e+09,4.210587278971730241e-01,2.497509430065769642e-03,4.185612184671072544e-01
1.435589134373299599e+09,4.228160274401551177e-01,5.077541521721518070e-03,4.177384859184335997e-01
1.435589134623299599e+09,4.206303539156628357e-01,3.722686338993419497e-03,4.169076675766694162e-01
1.435589134873299599e+09,4.145765942591453923e-01,-1.488852346503588553e-03,4.160654466056489809e-01
1.435589135123299599e+09,4.123362207780957855e-01,-2.872285391110562802e-03,4.152085061692063483e-01
1.435589135373299599e+09,4.125549943026083910e-01,-1.778535128567515500e-03,4.143335294311759065e-01
1.435589135623299599e+09,4.109060369738797291e-01,-2.531162581512202969e-03,4.134371995553919321e-01
1.435589135873299599e+09,4.041125610073217356e-01,-8.404769237506215518e-03,4.125173302448279511e-01
1.435589136123299599e+09,4.039990088567766424e-01,-7.577248502237288186e-03,4.115762573590139306e-01
1.435589136373299599e+09,4.070437652323650179e-01,-3.573682064253957957e-03,4.106174472966189759e-01
1.435589136623299599e+09,4.082190407389795217e-01,-1.425325717332448505e-03,4.096443664563119702e-01
1.435589136873299599e+09,4.073921734770049596e-01,-1.268307759757392184e-03,4.086604812367623518e-01
1.435589137123299599e+09,4.025442998800423666e-01,-5.124958156596914893e-03,4.076692580366392815e-01
1.435589137373299599e+09,4.020975839658501583e-01,-4.576579288761317699e-03,4.066741632546114760e-01
1.435589137623299599e+09,4.059733361036961252e-01,2.946728143476406991e-04,4.056786632893484845e-01
1.435589137873299599e+09,4.022065348443741861e-01,-2.479689695144948747e-03,4.046862245395191349e-01
1.435589138123299599e+09,3.972838919655780066e-01,-6.416421438214692241e-03,4.037003134037926988e-01
1.435589138373299599e+09,3.970863478300287186e-01,-5.638048450809507450e-03,4.027243962808382260e-01
1.435589138623299599e+09,4.011718395608954157e-01,-5.901000084295726644e-04,4.017619395693249884e-01
1.435589138873299599e+09,4.050944566374521938e-01,4.278046969530324706e-03,4.008164096679218691e-01
1.435589139123299599e+09,4.011714439901634122e-01,1.280171014865216783e-03,3.998912729752981954e-01
1.435589139373299599e+09,3.959460568284829951e-01,-3.043939061639910904e-03,3.989899958901229060e-01
1.435589139623299599e+09,3.949831259471870970e-01,-3.132918863878175753e-03,3.981160448110652728e-01
1.435589139873299599e+09,3.949590093614290254e-01,-2.313876775365431016e-03,3.972728861367944564e-01
1.435589140123299599e+09,3.971966906733958580e-01,7.327044074165178777e-04,3.964639862659793401e-01
1.435589140373299599e+09,4.003602143779473321e-01,4.667402780658191919e-03,3.956928115972891402e-01
1.435589140623299599e+09,4.024668476912770521e-01,7.504019161883923594e-03,3.949628285293931285e-01
1.435589140873299599e+09,4.042266367325058618e-01,9.949568210361914300e-03,3.942770685221439475e-01
1.435589141123299599e+09,4.013539376380237389e-01,7.717114357895127341e-03,3.936368232801286116e-01
1.435589141373299599e+09,3.903143169273765589e-01,-2.728632641741224329e-03,3.930429495691177832e-01
1.435589141623299599e+09,3.868951814884581952e-01,-5.601122666423763441e-03,3.924963041548819587e-01
1.435589141873299599e+09,3.890929610287866547e-01,-2.904782774405367807e-03,3.919977438031920225e-01
1.435589142123299599e+09,3.916875019056757501e-01,1.393766258571682570e-04,3.915481252798185818e-01
1.435589142373299599e+09,3.921088822312143729e-01,9.605768806822401196e-04,3.911483053505321328e-01
1.435589142623299599e+09,3.884749189521875534e-01,-2.324221828915895571e-03,3.907991407811034490e-01
1.435589142873299599e+09,3.834147063695839130e-01,-7.086781967719113506e-03,3.905014883373030266e-01
1.435589143123299599e+09,3.825142804776289207e-01,-7.741924307272773920e-03,3.902562047849016946e-01
1.435589143373299599e+09,3.883367472167462697e-01,-1.727399672923735086e-03,3.900641468896700048e-01
1.435589143623299599e+09,3.930230697240087445e-01,3.096898306630013753e-03,3.899261714173787308e-01
1.435589143873299599e+09,3.897595208158228242e-01,-8.361431797543339428e-05,3.898431351337982576e-01
1.435589144123299599e+09,3.877321722964673367e-01,-2.083722508232188630e-03,3.898158948046995254e-01
1.435589144373299599e+09,3.829264431943015801e-01,-6.918864001551228160e-03,3.898453071958528082e-01
1.435589144623299599e+09,3.750561316413734136e-01,-1.487609743165563270e-02,3.899322290730290463e-01
1.435589144873299599e+09,3.733655011186413630e-01,-1.671201608335770583e-02,3.900775172019990689e-01
1.435589145123299599e+09,3.774102162377381275e-01,-1.287181211079485577e-02,3.902820283485329833e-01
1.435589145373299599e+09,3.786057492351029841e-01,-1.194087004329874580e-02,3.905466192784017299e-01
1.435589145623299599e+09,3.776189354039887203e-01,-1.325321135338730638e-02,3.908721467573760266e-01
1.435589145873299599e+09,3.759551166872946992e-01,-1.530330399272672448e-02,3.912584206800214237e-01
1.435589146123299599e+09,3.744887250353658437e-01,-1.721233842071739906e-02,3.917010634560832427e-01
1.435589146373299599e+09,3.723248120206801293e-01,-1.986983860342167452e-02,3.921946506241018038e-01
1.435589146623299599e+09,3.752146559473482079e-01,-1.751910177526916357e-02,3.927337577226173715e-01
1.435589146873299599e+09,3.849636856564358500e-01,-8.349274633734693474e-03,3.933129602901705435e-01
1.435589147123299599e+09,4.032623109427301289e-01,9.335477077428711024e-03,3.939268338653014179e-01
1.435589147373299599e+09,4.491073504190083443e-01,5.453739643245814062e-02,3.945699539865502037e-01
1.435589147623299599e+09,5.178574357403891160e-01,1.226205395479315063e-01,3.952368961924576096e-01
1.435589147873299599e+09,5.583316758028643578e-01,1.624094397813009016e-01,3.959222360215634562e-01
1.435589148123299599e+09,5.294861838512006091e-01,1.328656348387921016e-01,3.966205490124085076e-01
1.435589148373299599e+09,4.628005583544935742e-01,6.547414765096065681e-02,3.973264107035329173e-01
1.435589148623299599e+09,4.280668690150978284e-01,3.003247238162065624e-02,3.980343966334771721e-01
1.435589148873299599e+09,4.211806878633309603e-01,2.244160552254975682e-02,3.987390823407812035e-01
1.435589149123299599e+09,4.238963113324621390e-01,2.446126796847636342e-02,3.994350433639857756e-01
1.435589149373299599e+09,4.265353188241309823e-01,2.641846358250010685e-02,4.001168552416308755e-01
1.435589149623299599e+09,4.146669905828324065e-01,1.388789707057530576e-02,4.007790935122571008e-01
1.435589149873299599e+09,3.975787785966851118e-01,-3.837555117719604336e-03,4.014163337144047161e-01
1.435589150123299599e+09,3.928501804054533864e-01,-9.172970981160433190e-03,4.020231513866138195e-01
1.435589150373299599e+09,3.968324606135569810e-01,-5.761661453867972238e-03,4.025941220674249532e-01
1.435589150623299599e+09,3.995203214167090677e-01,-3.603499878669313983e-03,4.031238212953783817e-01
1.435589150873299599e+09,3.993396992838372794e-01,-4.268189681126521862e-03,4.036078889649638013e-01
1.435589151123299599e+09,4.022746368279035423e-01,-1.771585566563871339e-03,4.040462223944674136e-01
1.435589151373299599e+09,4.059027786127792914e-01,1.462995354654050839e-03,4.044397832581252406e-01
1.435589151623299599e+09,4.054767764255369777e-01,6.872431953643953761e-04,4.047895332301725824e-01
1.435589151873299599e+09,4.037015469290951564e-01,-1.394887055750249072e-03,4.050964339848454054e-01
1.435589152123299599e+09,4.055439367136354223e-01,1.824895172560236922e-04,4.053614471963793986e-01
1.435589152373299599e+09,4.135015242943473890e-01,7.915989755337360378e-03,4.055855345390100286e-01
1.435589152623299599e+09,4.221672348782891659e-01,1.639757719131584857e-02,4.057696576869733174e-01
1.435589152873299599e+09,4.250146917209206010e-01,1.909991340641598034e-02,4.059147783145046207e-01
1.435589153123299599e+09,4.273487988042083408e-01,2.132694070836838041e-02,4.060218580958399603e-01
1.435589153373299599e+09,4.342994144264504253e-01,2.820755572123556654e-02,4.060918587052148587e-01
1.435589153623299599e+09,4.379706643498958996e-01,3.184492253303083942e-02,4.061257418168650601e-01
1.435589153873299599e+09,4.376140768681483495e-01,3.148960776312220711e-02,4.061244691050261424e-01
1.435589154123299599e+09,4.442722981834515417e-01,3.818329593951758083e-02,4.060890022439339608e-01
1.435589154373299599e+09,4.469073225153439854e-01,4.088701960752000319e-02,4.060203029078239823e-01
1.435589154623299599e+09,4.388194321044348589e-01,3.290009933350279692e-02,4.059193327709320620e-01
1.435589154873299599e+09,4.292588260998301819e-01,2.347177259233607094e-02,4.057870535074941110e-01
1.435589155123299599e+09,4.236942489980017323e-01,1.806982220625646951e-02,4.056244267917452628e-01
1.435589155373299599e+09,4.160367918687256639e-01,1.060437757080395782e-02,4.054324142979217060e-01
1.435589155623299599e+09,4.060507844221387108e-01,8.388067218797479185e-04,4.052119777002589629e-01
1.435589155873299599e+09,4.030206734836984661e-01,-1.943377178643901360e-03,4.049640506623423675e-01
1.435589156123299599e+09,4.080182925524064030e-01,3.328837747251123247e-03,4.046894548051552798e-01
1.435589156373299599e+09,4.095166179496009251e-01,5.127634210570108930e-03,4.043889837390308162e-01
1.435589156623299599e+09,4.045246258663715011e-01,4.611947920696302106e-04,4.040634310743018709e-01
1.435589156873299599e+09,4.015304976041234042e-01,-2.183092817178267087e-03,4.037135904213016713e-01
1.435589157123299599e+09,4.013430410914272106e-01,-1.997214298936011989e-03,4.033402553903632226e-01
1.435589157373299599e+09,4.047841875597940620e-01,1.839967967974642793e-03,4.029442195918194192e-01
1.435589157623299599e+09,4.070824021185340258e-01,4.556125482530537507e-03,4.025262766360034883e-01
1.435589157873299599e+09,4.048519674845176275e-01,2.764747351269358777e-03,4.020872201332482687e-01
1.435589158123299599e+09,4.016710759371920902e-01,4.323224330515795799e-05,4.016278436938869323e-01
1.435589158373299599e+09,4.007671684367171139e-01,-3.817724915354259174e-04,4.011489409282525398e-01
1.435589158623299599e+09,4.029767296997882053e-01,2.325424253110053296e-03,4.006513054466781520e-01
1.435589158873299599e+09,3.992029773244825108e-01,-9.327535350141524795e-04,4.001357308594966633e-01
1.435589159123299599e+09,3.955925780897036059e-01,-4.010432687337583957e-03,3.996030107770411899e-01
1.435589159373299599e+09,3.986021753340296403e-01,-4.517634756149857544e-04,3.990539388096446261e-01
1.435589159623299599e+09,4.012812534181099955e-01,2.791944850469629813e-03,3.984893085676403657e-01
1.435589159873299599e+09,3.978047732002585324e-01,-1.051404611026041103e-04,3.979099136613611365e-01
1.435589160123299599e+09,3.954368097577530827e-01,-1.879737943387138621e-03,3.973165477011402213e-01
1.435589160373299599e+09,3.968959173017063691e-01,1.859130043960766088e-04,3.967100042973102925e-01
1.435589160623299599e+09,3.999669494863761776e-01,3.875872426171433904e-03,3.960910770602047437e-01
1.435589160873299599e+09,3.985531677431594089e-01,3.092579704072007107e-03,3.954605880390874018e-01
1.435589161123299599e+09,3.957580480969297154e-01,9.385750579833929130e-04,3.948194730389463225e-01
1.435589161373299599e+09,3.947804822645334943e-01,6.117859608332221200e-04,3.941686963037002722e-01
1.435589161623299599e+09,3.943389787248680056e-01,8.297566475998219282e-04,3.935092220772681837e-01
1.435589161873299599e+09,3.943069606183297604e-01,1.464946014760826198e-03,3.928420146035689342e-01
1.435589162123299599e+09,3.952262885247902480e-01,3.058250398268458348e-03,3.921680381265217896e-01
1.435589162373299599e+09,3.938534350248814042e-01,2.365178134836387613e-03,3.914882568900450166e-01
1.435589162623299599e+09,3.894663348978458783e-01,-1.337300240212113689e-03,3.908036351380579920e-01
1.435589162873299599e+09,3.892688453254342651e-01,-8.462917890450505354e-04,3.901151371144793156e-01
1.435589163123299599e+09,3.905530109923612270e-01,1.129283929133084730e-03,3.894237270632281422e-01
1.435589163373299599e+09,3.895786198704960790e-01,8.482506422728408602e-04,3.887303692282232381e-01
1.435589163623299599e+09,3.866135306034780839e-01,-1.422497249905507744e-03,3.880360278533835916e-01
1.435589163873299599e+09,3.844626741506942946e-01,-2.878993031933674285e-03,3.873416671826279689e-01
1.435589164123299599e+09,3.861100925205148138e-01,-5.381589393606556193e-04,3.866482514598754694e-01
1.435589164373299599e+09,3.873254142306210568e-01,1.368669301576419528e-03,3.859567449290446373e-01
1.435589164623299599e+09,3.865115631186487599e-01,1.243451284593966033e-03,3.852681118340547939e-01
1.435589164873299599e+09,3.849061122174277649e-01,3.227957986031149140e-04,3.845833164188246500e-01
1.435589165123299599e+09,3.819031870463281964e-01,-2.000135880944886591e-03,3.839033229272730829e-01
1.435589165373299599e+09,3.792048383181563231e-01,-4.024257285162646802e-03,3.832290956033189699e-01
1.435589165623299599e+09,3.786978940877064881e-01,-3.863704603174866747e-03,3.825615986908813548e-01
1.435589165873299599e+09,3.779510154355687490e-01,-3.950572492709136796e-03,3.819015879282778858e-01
1.435589166123299599e+09,3.774188948532286036e-01,-3.830090178193079620e-03,3.812489850314216833e-01
1.435589166373299599e+09,3.768999012261715076e-01,-3.703601984453186446e-03,3.806035032106246940e-01
1.435589166623299599e+09,3.783176389966453890e-01,-1.647216679553309415e-03,3.799648556761986984e-01
1.435589166873299599e+09,3.791232103787328667e-01,-2.095452597228875113e-04,3.793327556384557542e-01
1.435589167123299599e+09,3.781720470199608219e-01,-5.348692877470417884e-04,3.787069163077078637e-01
1.435589167373299599e+09,3.770736713241481519e-01,-1.013379570118599915e-03,3.780870508942667518e-01
1.435589167623299599e+09,3.762515690634238852e-01,-1.221303545020757664e-03,3.774728726084446429e-01
1.435589167873299599e+09,3.760806452371776576e-01,-7.834494233755484593e-04,3.768640946605532061e-01
1.435589168123299599e+09,3.775073604623829793e-01,1.246930201478535505e-03,3.762604302609044438e-01
1.435589168373299599e+09,3.782264243756675581e-01,2.564831755857199802e-03,3.756615926198103583e-01
1.435589168623299599e+09,3.751691850013614271e-01,1.018900537785305538e-04,3.750672949475828966e-01
1.435589168873299599e+09,3.720897446149164511e-01,-2.387505839617387604e-03,3.744772504545338387e-01
